1068.0,344.0,100,100
4517.0,1189.0,2106.0,723.0
5031.0,2269.0,2317.0,1214.0
1762.0,3990.0,890.0,1936.0
1318.0,2176.0,710.0,1125.0
2368.0,808.0,1166.0,533.0
