904.0,669.0,4096,4096
6578.0,1136.0,2761.0,682.0
5359.0,3976.0,2202.0,1951.0
1927.0,1450.0,729.0,800.0
1957.0,3573.0,743.0,1759.0
4304.0,1192.0,1764.0,708.0
