904.0,669.0,4096,4096
6578.0,1136.0,2825.0,724.0
5359.0,3976.0,2271.0,1989.0
1927.0,1450.0,792.0,838.0
1957.0,3573.0,808.0,1796.0
4304.0,1192.0,1825.0,739.0
