718.0,818.0,5117.0,5117.0
1349.0,3685.0,587.0,1644.0
2145.0,1303.0,938.0,471.0
4576.0,1612.0,2149.0,609.0
4612.0,3980.0,2179.0,1785.0
0.0,0.0,0.0,0.0
