718.0,818.0,5117.0,5117.0
1349.0,3685.0,611.0,1706.0
2145.0,1303.0,975.0,528.0
4576.0,1612.0,2176.0,684.0
4612.0,3980.0,2204.0,1856.0
0.0,0.0,0.0,0.0
